Time (Sec);S1;S2;S4;S6;S8;
37.126666666666864;19160.0;19159.996699999963;19159.996699999963;19159.986408799963;19159.996699999963;
37.226666666666866;19160.0;19159.996699999963;19159.996699999963;19159.986408799963;19159.996699999963;
37.32666666666687;19160.0;19159.996699999963;19159.996699999963;19159.986408799963;19159.996699999963;
37.42666666666687;19160.0;19159.996699999963;19159.996699999963;19159.986308799962;19159.996699999963;
37.52666666666687;19160.0;19159.996599999962;19159.996599999962;19159.986308799962;19159.996599999962;
37.62666666666687;19160.0;19159.996599999962;19159.996599999962;19159.986308799962;19159.996599999962;
37.72666666666687;19160.0;19159.996599999962;19159.996599999962;19159.986308799962;19159.996599999962;
37.826666666666874;19160.0;19159.996599999962;19159.996599999962;19159.986308799962;19159.996599999962;
37.926666666666875;19160.0;19159.996599999962;19159.996599999962;19159.986308799962;19159.996599999962;
38.02666666666688;19160.0;19159.996599999962;19159.996599999962;19159.986308799962;19159.996599999962;
38.12666666666688;19160.0;19159.996599999962;19159.996599999962;19159.986308799962;19159.996599999962;
38.22666666666688;19160.0;19159.996599999962;19159.996599999962;19159.986308799962;19159.996599999962;
38.32666666666688;19160.0;19159.996599999962;19159.996599999962;19159.986308799962;19159.996599999962;
38.42666666666688;19160.0;19159.996599999962;19159.996599999962;19159.986308799962;19159.996599999962;
38.526666666666884;19160.0;19159.996599999962;19159.996599999962;19159.98620879996;19159.996599999962;
38.626666666666885;19160.0;19159.99649999996;19159.99649999996;19159.98620879996;19159.99649999996;
38.72666666666689;19160.0;19159.99649999996;19159.99649999996;19159.98620879996;19159.99649999996;
38.82666666666689;19160.0;19159.99649999996;19159.99649999996;19159.98620879996;19159.99649999996;
38.92666666666689;19160.0;19159.99649999996;19159.99649999996;19159.98620879996;19159.99649999996;
39.02666666666689;19160.0;19159.99649999996;19159.99649999996;19159.98620879996;19159.99649999996;
39.12666666666689;19160.0;19159.99649999996;19159.99649999996;19159.98620879996;19159.99649999996;
39.226666666666894;19160.0;19159.99649999996;19159.99649999996;19159.98620879996;19159.99649999996;
39.326666666666895;19160.0;19159.99649999996;19159.99649999996;19159.98620879996;19159.99649999996;
39.4266666666669;19160.0;19159.99649999996;19159.99649999996;19159.98620879996;19159.99649999996;
39.5266666666669;19160.0;19159.99649999996;19159.99649999996;19159.98620879996;19159.99649999996;
39.6266666666669;19160.0;19159.99649999996;19159.99649999996;19159.98610879996;19159.99649999996;
39.7266666666669;19160.0;19159.99639999996;19159.99639999996;19159.98610879996;19159.99639999996;
39.8266666666669;19160.0;19159.99639999996;19159.99639999996;19159.98610879996;19159.99639999996;
39.926666666666904;19160.0;19159.99639999996;19159.99639999996;19159.98610879996;19159.99639999996;
40.026666666666905;19160.0;19159.99639999996;19159.99639999996;19159.98610879996;19159.99639999996;
40.12666666666691;19160.0;19159.99639999996;19159.99639999996;19159.98610879996;19159.99639999996;
40.22666666666691;19160.0;19159.99639999996;19159.99639999996;19159.98610879996;19159.99639999996;
40.32666666666691;19160.0;19159.99639999996;19159.99639999996;19159.98610879996;19159.99639999996;
40.42666666666691;19160.0;19159.99639999996;19159.99639999996;19159.98610879996;19159.99639999996;
40.52666666666691;19160.0;19159.99639999996;19159.99639999996;19159.98610879996;19159.99639999996;
40.626666666666914;19160.0;19159.99639999996;19159.99639999996;19159.98610879996;19159.99639999996;
40.726666666666915;19160.0;19159.99639999996;19159.99639999996;19159.98600879996;19159.99639999996;
40.82666666666692;19160.0;19159.99629999996;19159.99629999996;19159.98600879996;19159.99629999996;
40.92666666666692;19160.0;19159.99629999996;19159.99629999996;19159.98600879996;19159.99629999996;
41.02666666666692;19160.0;19159.99629999996;19159.99629999996;19159.98600879996;19159.99629999996;
41.12666666666692;19160.0;19159.99629999996;19159.99629999996;19159.98600879996;19159.99629999996;
41.22666666666692;19160.0;19159.99629999996;19159.99629999996;19159.98600879996;19159.99629999996;
41.326666666666924;19160.0;19159.99629999996;19159.99629999996;19159.98600879996;19159.99629999996;
